relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"coursesOld/under/TAXoKGermfvu8h9Rd_inv7.als","coursesOld","UNDERCONSTRAINED","inv7","inv7c",true,false,15,3594618,355572969,359175767,3595147,336590856,340192523,44,28,17,17,0,0,0,0,15,0,0,3472,""
"coursesOld/under/TBRvKNgpCwr549Y5b_inv13.als","coursesOld","UNDERCONSTRAINED","inv13","inv13c",true,false,10,4588378,822013471,826625610,4591404,774444206,779051930,62,42,27,27,0,0,0,0,25,0,0,5552,""
"coursesOld/under/TE92n2zmNeSExjv4E_inv9.als","coursesOld","UNDERCONSTRAINED","inv9","inv9c",true,false,32,4161024,2095131102,2099308016,4161866,1980100748,1984273794,68,46,26,18,0,8,0,0,22,0,0,4384,""
"coursesOld/under/TFezudEZTCzXZEtGs_inv13.als","coursesOld","UNDERCONSTRAINED","inv13","inv13c",true,false,32,3692589,1440403406,1444107845,3693747,1363441232,1367141269,74,56,33,30,0,3,0,0,39,0,0,6720,""
"coursesOld/under/TG3fvcMLriLrH5PdH_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,19,3536767,327435784,330983091,3537977,309406481,312951918,52,34,16,16,0,0,0,0,19,0,0,3424,""
"coursesOld/under/TGvHEAYBdwk9sZgMg_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,13,4637898,283381642,288040540,4640434,273892654,278546788,45,28,15,15,0,0,0,0,16,0,0,3152,""
"coursesOld/under/TKTpYhHwGuvBeDP6H_inv7.als","coursesOld","UNDERCONSTRAINED","inv7","inv7c",true,false,20,3952902,1320087004,1324049186,3953676,1240719501,1244678587,63,39,22,20,0,2,0,0,27,0,0,4512,""
"coursesOld/under/TLrptQE2tNspxsZuX_inv1.als","coursesOld","UNDERCONSTRAINED","inv1","inv1c",true,false,9,3740889,89952323,93703632,3741957,80741098,84491135,32,18,10,10,0,0,0,0,5,0,0,1920,""
"coursesOld/under/TNEuHuHCnbToH9CY8_inv13.als","coursesOld","UNDERCONSTRAINED","inv13","inv13c",true,false,10,4731640,768228706,772981006,4735093,718970491,723718924,69,42,27,27,0,0,0,0,25,0,0,5552,""
"coursesOld/under/TPnvw8QLsL5Bq5du8_inv5.als","coursesOld","UNDERCONSTRAINED","inv5","inv5c",true,false,9,3593128,361340790,364945118,3594127,340419182,344019929,52,26,16,14,0,2,0,0,12,0,0,2976,""
