relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"socialMedia/both/zvz4FoWiNzkvPEhur_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,8,7477754,36081,7515825,1527223,36080,1564873,32,42,40,42,2,1,9,1,0,0,0,6964,""
"socialMedia/both/zy67FG62iEibmeacF_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,38,5837871,103052,5942823,1553834,103140,1658274,68,75,72,75,3,2,24,2,0,0,0,12380,""
"socialMedia/both/zzJvkSKGbeeGSgLR6_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,51,4750986,139862,4892198,1597914,139940,1738864,83,89,86,89,3,2,31,2,0,0,0,14692,""
"socialMedia/both/zzZbhzdw58sMAiX9P_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,17,5589137,74581,5665898,1554492,74601,1630793,42,73,69,73,4,3,14,3,0,0,0,11996,""
"socialMedia/both/zzj5BPCBaBJER8FBn_inv7.als","socialMedia","BOTH","inv7","inv7c",true,false,75,4445662,238013,4685625,1584843,238031,1824274,107,119,115,119,4,3,46,3,0,0,0,19590,""
"socialMedia/both/zzkhSuCG8xutyN5ow_inv5.als","socialMedia","BOTH","inv5","inv5c",true,false,12,7536214,38590,7576875,1631913,38610,1672093,37,47,45,47,2,1,9,1,0,0,0,7764,""
"socialMedia/both/zzsPo6m9C6gyFjeL9_inv2.als","socialMedia","BOTH","inv2","inv2c",true,false,11,4198828,23470,4223628,1303673,23460,1328113,26,35,33,35,2,1,8,1,0,0,0,5746,""
"socialMedia/correct/23s5JHhtqqXjJqWLJ_inv6.als","socialMedia","CORRECT","inv6","inv6c",true,false,20,5049101,57280,5108191,1402422,57300,1461122,45,52,50,52,2,1,13,1,0,0,0,8594,""
"socialMedia/correct/244re7BDFpx9kuHkS_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,true,0,8883774,23960,8909794,1660932,23980,1686432,26,22,21,22,1,1,6,1,0,0,0,3624,""
"socialMedia/correct/24KfDKBCAP7c5sBXJ_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,18,4176758,64231,4242829,1604102,64270,1669622,44,60,57,60,3,2,16,2,0,0,0,9948,""
"socialMedia/correct/24suuasSTeZwHfN7Y_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,46,7885139,100852,7987661,1785033,100890,1887093,63,94,90,94,4,3,20,3,0,0,0,15442,""
"socialMedia/correct/25DcKue7K6CqMFPdZ_inv2.als","socialMedia","CORRECT","inv2","inv2c",true,true,0,4412081,18781,4432882,1345743,18800,1365993,28,22,21,22,1,1,6,1,0,0,0,3646,""
"socialMedia/correct/266yufMLDtAq4WEgm_inv2.als","socialMedia","CORRECT","inv2","inv2c",true,false,19,4955769,127742,5085921,1459825,127820,1589405,42,81,76,81,5,4,18,4,0,0,0,13236,""
"socialMedia/correct/27LPcrFunRKERX4dY_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,20,5979324,56650,6038834,1494213,56680,1553303,46,64,61,64,3,2,16,2,0,0,0,10558,""
"socialMedia/correct/27LYbxuPkuyLfWrN3_inv3.als","socialMedia","CORRECT","inv3","inv3c",true,false,28,6971977,59511,7033398,1501392,59530,1562432,58,69,67,69,2,1,17,1,0,0,0,11436,""
"socialMedia/correct/27Z668jKdAR92wWAy_inv3.als","socialMedia","CORRECT","inv3","inv3c",true,false,21,4119007,130291,4251149,1459663,125111,1586034,56,72,69,72,3,2,20,2,0,0,0,11818,""
"socialMedia/correct/2852X856cZ384QYh9_inv2.als","socialMedia","CORRECT","inv2","inv2c",true,true,0,6077395,19180,6098305,1468681,19180,1489211,28,22,21,22,1,1,6,1,0,0,0,3646,""
"socialMedia/correct/29ZxB5BND3iMfqG3D_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,26,4074267,62241,4138398,1311003,62260,1374813,51,77,74,77,3,2,16,2,0,0,0,12768,""
"socialMedia/correct/2AS7853aGKpiomRY5_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,18,5351104,66641,5420125,1505172,66610,1573432,44,58,55,58,3,2,16,2,0,0,0,9610,""
"socialMedia/correct/2AhKyHM7tKEkjP4oG_inv3.als","socialMedia","CORRECT","inv3","inv3c",true,false,17,6353228,83002,6437980,1869955,83010,1954075,54,69,66,69,3,2,20,2,0,0,0,11336,""
"socialMedia/correct/2AsouCvcW5dcxojET_inv7.als","socialMedia","CORRECT","inv7","inv7c",true,false,25,4249769,141092,4393001,1729093,141270,1871823,61,98,93,98,5,4,31,4,0,0,0,16100,""
"socialMedia/correct/2BAGPQKaHm7FbKGip_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,11,5572248,33060,5608298,1545403,33130,1580953,33,45,43,45,2,1,7,1,0,0,0,7398,""
"socialMedia/correct/2BeBQy77YxhmTY8Ac_inv2.als","socialMedia","CORRECT","inv2","inv2c",true,true,0,4882268,21540,4905728,1459254,21470,1482474,28,22,21,22,1,1,6,1,0,0,0,3646,""
"socialMedia/correct/2BeBeMkoZ6kJHYkN3_inv6.als","socialMedia","CORRECT","inv6","inv6c",true,false,7,5960643,46481,6010434,1424004,46490,1473414,44,50,48,50,2,1,14,1,0,0,0,8316,""
"socialMedia/correct/2BpDKwTfY35MBtyET_inv2.als","socialMedia","CORRECT","inv2","inv2c",true,false,9,4086927,55151,4144298,1432084,55170,1488984,33,48,45,48,3,2,10,2,0,0,0,7920,""
"socialMedia/correct/2C62ZWCRzEvSG5s7b_inv6.als","socialMedia","CORRECT","inv6","inv6c",true,false,20,3535279,76191,3615660,1396463,76200,1476443,53,64,62,64,2,1,15,1,0,0,0,10674,""
"socialMedia/correct/2CeBCyvXnGdAR8LNx_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,11,4545853,36690,4585673,1336071,36730,1375251,33,45,43,45,2,1,7,1,0,0,0,7394,""
